Size of array,Matrix Time
1482,0.1516000E-2
1483,0.1517000E-2
1484,0.1518000E-2
1485,0.1518000E-2
1486,0.1518000E-2
1487,0.1519000E-2
1488,0.1520000E-2
1489,0.1520000E-2
1490,0.1520000E-2
1491,0.1521000E-2
1492,0.1522000E-2
1493,0.1522000E-2
1494,0.1522000E-2
1495,0.1522000E-2
1496,0.1523000E-2
1497,0.1524000E-2
1498,0.1525000E-2
1499,0.1525000E-2
1500,0.1526000E-2
1501,0.1527000E-2
1502,0.1527000E-2
1503,0.1527000E-2
1504,0.1527000E-2
1505,0.1528000E-2
1506,0.1529000E-2
1507,0.1529000E-2
1508,0.1530000E-2
1509,0.1531000E-2
1510,0.1532000E-2
1511,0.1532000E-2
1512,0.1532000E-2
1513,0.1533000E-2
1514,0.1534000E-2
1515,0.1534000E-2
1516,0.1535000E-2
1517,0.1536000E-2
1518,0.1537000E-2
1519,0.1538000E-2
1520,0.1539000E-2
1521,0.1540000E-2
1522,0.1541000E-2
1523,0.1542000E-2
1524,0.1542000E-2
1525,0.1543000E-2
1526,0.1543000E-2
1527,0.1544000E-2
1528,0.1545000E-2
1529,0.1546000E-2
1530,0.1547000E-2
1531,0.1548000E-2
1532,0.1548000E-2
1533,0.1549000E-2
1534,0.1550000E-2
1535,0.1550000E-2
1536,0.1551000E-2
1537,0.1551000E-2
1538,0.1552000E-2
1539,0.1552000E-2
1540,0.1553000E-2
1541,0.1553000E-2
1542,0.1554000E-2
1543,0.1554000E-2
1544,0.1555000E-2
1545,0.1556000E-2
1546,0.1556000E-2
1547,0.1556000E-2
1548,0.1557000E-2
1549,0.1558000E-2
1550,0.1559000E-2
1551,0.1559000E-2
1552,0.1559000E-2
1553,0.1560000E-2
1554,0.1561000E-2
1555,0.1562000E-2
1556,0.1562000E-2
1557,0.1563000E-2
1558,0.1579000E-2
1559,0.1579000E-2
1560,0.1579000E-2
1561,0.1579000E-2
1562,0.1579000E-2
1563,0.1580000E-2
1564,0.1581000E-2
1565,0.1582000E-2
1566,0.1582000E-2
1567,0.1583000E-2
1568,0.1585000E-2
1569,0.1586000E-2
1570,0.1587000E-2
1571,0.1588000E-2
1572,0.1589000E-2
1573,0.1590000E-2
1574,0.1591000E-2
1575,0.1592000E-2
1576,0.1592000E-2
1577,0.1593000E-2
1578,0.1595000E-2
1579,0.1595000E-2
1580,0.1595000E-2
1581,0.1596000E-2
1582,0.1596000E-2
1583,0.1596000E-2
1584,0.1597000E-2
1585,0.1599000E-2
1586,0.1599000E-2
1587,0.1600000E-2
1588,0.1601000E-2
1589,0.1602000E-2
1590,0.1603000E-2
1591,0.1603000E-2
1592,0.1604000E-2
1593,0.1605000E-2
1594,0.1606000E-2
1595,0.1607000E-2
1596,0.1608000E-2
1597,0.1609000E-2
1598,0.1609000E-2
1599,0.1610000E-2
1600,0.1612000E-2
1601,0.1613000E-2
1602,0.1614000E-2
1603,0.1615000E-2
1604,0.1615000E-2
1605,0.1616000E-2
1606,0.1617000E-2
1607,0.1617000E-2
1608,0.1618000E-2
1609,0.1619000E-2
1610,0.1620000E-2
1611,0.1621000E-2
1612,0.1623000E-2
1613,0.1624000E-2
1614,0.1625000E-2
1615,0.1626000E-2
1616,0.1627000E-2
1617,0.1633000E-2
1618,0.1635000E-2
1619,0.1636000E-2
1620,0.1637000E-2
1621,0.1638000E-2
1622,0.1639000E-2
1623,0.1640000E-2
1624,0.1641000E-2
1625,0.1642000E-2
1626,0.1643000E-2
1627,0.1645000E-2
1628,0.1646000E-2
1629,0.1647000E-2
1630,0.1648000E-2
1631,0.1649000E-2
1632,0.1650000E-2
1633,0.1651000E-2
1634,0.1652000E-2
1635,0.1652000E-2
1636,0.1652000E-2
1637,0.1653000E-2
1638,0.1654000E-2
1639,0.1655000E-2
1640,0.1656000E-2
1641,0.1657000E-2
1642,0.1657000E-2
1643,0.1658000E-2
1644,0.1659000E-2
1645,0.1659000E-2
1646,0.1659000E-2
1647,0.1660000E-2
1648,0.1661000E-2
1649,0.1662000E-2
1650,0.1663000E-2
1651,0.1664000E-2
1652,0.1665000E-2
1653,0.1666000E-2
1654,0.1666000E-2
1655,0.1667000E-2
1656,0.1667000E-2
1657,0.1668000E-2
1658,0.1669000E-2
1659,0.1669000E-2
1660,0.1670000E-2
1661,0.1671000E-2
1662,0.1671000E-2
1663,0.1672000E-2
1664,0.1673000E-2
1665,0.1673000E-2
1666,0.1674000E-2
1667,0.1675000E-2
1668,0.1675000E-2
1669,0.1676000E-2
1670,0.1677000E-2
1671,0.1678000E-2
1672,0.1678000E-2
1673,0.1678000E-2
1674,0.1679000E-2
1675,0.1680000E-2
1676,0.1680000E-2
1677,0.1680000E-2
1678,0.1681000E-2
1679,0.1682000E-2
1680,0.1682000E-2
1681,0.1683000E-2
1682,0.1684000E-2
1683,0.1685000E-2
1684,0.1685000E-2
1685,0.1685000E-2
1686,0.1686000E-2
1687,0.1686000E-2
1688,0.1687000E-2
1689,0.1687000E-2
1690,0.1688000E-2
1691,0.1689000E-2
1692,0.1689000E-2
1693,0.1689000E-2
1694,0.1689000E-2
1695,0.1690000E-2
1696,0.1691000E-2
1697,0.1691000E-2
1698,0.1691000E-2
1699,0.1692000E-2
1700,0.1693000E-2
1701,0.1693000E-2
1702,0.1693000E-2
1703,0.1694000E-2
1704,0.1695000E-2
1705,0.1695000E-2
1706,0.1695000E-2
1707,0.1695000E-2
1708,0.1696000E-2
1709,0.1697000E-2
1710,0.1697000E-2
1711,0.1698000E-2
1712,0.1699000E-2
1713,0.1700000E-2
1714,0.1700000E-2
1715,0.1700000E-2
1716,0.1700000E-2
1717,0.1701000E-2
1718,0.1702000E-2
1719,0.1703000E-2
1720,0.1703000E-2
1721,0.1704000E-2
1722,0.1705000E-2
1723,0.1706000E-2
1724,0.1706000E-2
1725,0.1706000E-2
1726,0.1706000E-2
1727,0.1707000E-2
1728,0.1708000E-2
1729,0.1708000E-2
1730,0.1708000E-2
1731,0.1709000E-2
1732,0.1710000E-2
1733,0.1711000E-2
1734,0.1711000E-2
1735,0.1711000E-2
1736,0.1712000E-2
1737,0.1713000E-2
1738,0.1714000E-2
1739,0.1714000E-2
1740,0.1714000E-2
1741,0.1715000E-2
1742,0.1716000E-2
1743,0.1717000E-2
1744,0.1717000E-2
1745,0.1717000E-2
1746,0.1718000E-2
1747,0.1719000E-2
1748,0.1720000E-2
1749,0.1720000E-2
1750,0.1720000E-2
1751,0.1720000E-2
1752,0.1721000E-2
1753,0.1722000E-2
1754,0.1723000E-2
1755,0.1724000E-2
1756,0.1725000E-2
1757,0.1726000E-2
1758,0.1727000E-2
1759,0.1728000E-2
1760,0.1728000E-2
1761,0.1728000E-2
1762,0.1729000E-2
1763,0.1729000E-2
1764,0.1729000E-2
1765,0.1730000E-2
1766,0.1730000E-2
1767,0.1731000E-2
1768,0.1732000E-2
1769,0.1732000E-2
1770,0.1733000E-2
1771,0.1734000E-2
1772,0.1734000E-2
1773,0.1734000E-2
1774,0.1735000E-2
1775,0.1735000E-2
1776,0.1736000E-2
1777,0.1737000E-2
1778,0.1737000E-2
1779,0.1737000E-2
1780,0.1738000E-2
1781,0.1739000E-2
1782,0.1739000E-2
1783,0.1740000E-2
1784,0.1740000E-2
1785,0.1740000E-2
1786,0.1741000E-2
1787,0.1741000E-2
1788,0.1741000E-2
1789,0.1742000E-2
1790,0.1742000E-2
1791,0.1743000E-2
1792,0.1744000E-2
1793,0.1744000E-2
1794,0.1745000E-2
1795,0.1745000E-2
1796,0.1745000E-2
1797,0.1746000E-2
1798,0.1746000E-2
1799,0.1746000E-2
1800,0.1747000E-2
1801,0.1748000E-2
1802,0.1748000E-2
1803,0.1749000E-2
1804,0.1749000E-2
1805,0.1749000E-2
1806,0.1750000E-2
1807,0.1750000E-2
1808,0.1750000E-2
1809,0.1751000E-2
1810,0.1751000E-2
1811,0.1752000E-2
1812,0.1753000E-2
1813,0.1753000E-2
1814,0.1753000E-2
1815,0.1753000E-2
1816,0.1753000E-2
1817,0.1754000E-2
1818,0.1755000E-2
1819,0.1755000E-2
1820,0.1755000E-2
1821,0.1756000E-2
1822,0.1756000E-2
1823,0.1757000E-2
1824,0.1758000E-2
1825,0.1758000E-2
1826,0.1758000E-2
1827,0.1759000E-2
1828,0.1759000E-2
1829,0.1760000E-2
1830,0.1761000E-2
1831,0.1761000E-2
1832,0.1761000E-2
1833,0.1762000E-2
1834,0.1762000E-2
1835,0.1763000E-2
1836,0.1764000E-2
1837,0.1764000E-2
1838,0.1765000E-2
1839,0.1765000E-2
1840,0.1765000E-2
1841,0.1766000E-2
1842,0.1766000E-2
1843,0.1766000E-2
1844,0.1767000E-2
1845,0.1768000E-2
1846,0.1769000E-2
1847,0.1769000E-2
1848,0.1769000E-2
1849,0.1770000E-2
1850,0.1771000E-2
1851,0.1772000E-2
1852,0.1772000E-2
1853,0.1772000E-2
1854,0.1773000E-2
1855,0.1774000E-2
1856,0.1774000E-2
1857,0.1774000E-2
1858,0.1775000E-2
1859,0.1775000E-2
1860,0.1775000E-2
1861,0.1776000E-2
1862,0.1777000E-2
1863,0.1777000E-2
1864,0.1777000E-2
1865,0.1778000E-2
1866,0.1779000E-2
1867,0.1779000E-2
1868,0.1779000E-2
1869,0.1780000E-2
1870,0.1780000E-2
1871,0.1780000E-2
1872,0.1781000E-2
1873,0.1782000E-2
1874,0.1782000E-2
1875,0.1782000E-2
1876,0.1783000E-2
1877,0.1783000E-2
1878,0.1783000E-2
1879,0.1784000E-2
1880,0.1785000E-2
1881,0.1785000E-2
1882,0.1785000E-2
1883,0.1786000E-2
1884,0.1787000E-2
1885,0.1787000E-2
1886,0.1788000E-2
1887,0.1789000E-2
1888,0.1789000E-2
1889,0.1789000E-2
1890,0.1790000E-2
1891,0.1790000E-2
1892,0.1790000E-2
1893,0.1791000E-2
1894,0.1792000E-2
1895,0.1792000E-2
1896,0.1792000E-2
1897,0.1793000E-2
1898,0.1793000E-2
1899,0.1793000E-2
1900,0.1794000E-2
1901,0.1794000E-2
1902,0.1794000E-2
1903,0.1795000E-2
1904,0.1796000E-2
1905,0.1796000E-2
1906,0.1797000E-2
1907,0.1798000E-2
1908,0.1798000E-2
1909,0.1799000E-2
1910,0.1800000E-2
1911,0.1800000E-2
1912,0.1800000E-2
1913,0.1801000E-2
1914,0.1802000E-2
1915,0.1802000E-2
1916,0.1803000E-2
1917,0.1804000E-2
1918,0.1804000E-2
1919,0.1804000E-2
1920,0.1805000E-2
1921,0.1805000E-2
1922,0.1805000E-2
1923,0.1806000E-2
1924,0.1806000E-2
1925,0.1806000E-2
1926,0.1807000E-2
1927,0.1807000E-2
1928,0.1807000E-2
1929,0.1808000E-2
1930,0.1809000E-2
1931,0.1809000E-2
1932,0.1810000E-2
1933,0.1811000E-2
1934,0.1811000E-2
1935,0.1812000E-2
1936,0.1813000E-2
1937,0.1813000E-2
1938,0.1813000E-2
1939,0.1814000E-2
1940,0.1815000E-2
1941,0.1815000E-2
1942,0.1816000E-2
1943,0.1817000E-2
1944,0.1817000E-2
1945,0.1817000E-2
1946,0.1818000E-2
1947,0.1818000E-2
1948,0.1818000E-2
1949,0.1819000E-2
1950,0.1819000E-2
1951,0.1819000E-2
1952,0.1820000E-2
1953,0.1820000E-2
1954,0.1820000E-2
1955,0.1821000E-2
1956,0.1822000E-2
1957,0.1822000E-2
1958,0.1823000E-2
1959,0.1823000E-2
1960,0.1823000E-2
1961,0.1824000E-2
1962,0.1825000E-2
1963,0.1825000E-2
1964,0.1825000E-2
1965,0.1826000E-2
1966,0.1827000E-2
1967,0.1827000E-2
1968,0.1828000E-2
1969,0.1829000E-2
1970,0.1829000E-2
1971,0.1829000E-2
1972,0.1830000E-2
1973,0.1830000E-2
1974,0.1831000E-2
1975,0.1832000E-2
1976,0.1832000E-2
1977,0.1832000E-2
1978,0.1833000E-2
1979,0.1834000E-2
1980,0.1834000E-2
1981,0.1835000E-2
1982,0.1836000E-2
1983,0.1836000E-2
1984,0.1836000E-2
1985,0.1837000E-2
1986,0.1837000E-2
1987,0.1838000E-2
1988,0.1838000E-2
1989,0.1838000E-2
1990,0.1839000E-2
1991,0.1839000E-2
1992,0.1839000E-2
1993,0.1840000E-2
1994,0.1840000E-2
1995,0.1840000E-2
1996,0.1841000E-2
1997,0.1841000E-2
1998,0.1841000E-2
1999,0.1841000E-2
2000,0.1842000E-2
 ---
10001,0.1620000E-3
10002,0.1620000E-3
10003,0.1630000E-3
10004,0.1640000E-3
10005,0.1650000E-3
10006,0.1660000E-3
10007,0.1660000E-3
10008,0.1660000E-3
10009,0.1660000E-3
10010,0.1670000E-3
10011,0.1680000E-3
10012,0.1680000E-3
10013,0.1680000E-3
10014,0.1690000E-3
10015,0.1700000E-3
10016,0.1700000E-3
10017,0.1700000E-3
10018,0.1700000E-3
10019,0.1710000E-3
10020,0.1720000E-3
10021,0.1730000E-3
10022,0.1740000E-3
10023,0.1750000E-3
10024,0.1760000E-3
10025,0.1760000E-3
10026,0.1760000E-3
10027,0.1760000E-3
10028,0.1770000E-3
10029,0.1780000E-3
10030,0.1790000E-3
10031,0.1800000E-3
10032,0.1810000E-3
10033,0.1810000E-3
10034,0.1810000E-3
10035,0.1820000E-3
10036,0.1830000E-3
10037,0.1840000E-3
10038,0.1850000E-3
10039,0.1860000E-3
10040,0.2000000E-3
10041,0.2010000E-3
10042,0.2010000E-3
10043,0.2010000E-3
10044,0.2010000E-3
10045,0.2020000E-3
10046,0.2030000E-3
10047,0.2040000E-3
10048,0.2050000E-3
10049,0.2050000E-3
10050,0.2050000E-3
10051,0.2060000E-3
10052,0.2070000E-3
10053,0.2080000E-3
10054,0.2090000E-3
10055,0.2100000E-3
10056,0.2100000E-3
10057,0.2100000E-3
10058,0.2110000E-3
10059,0.2120000E-3
10060,0.2120000E-3
10061,0.2120000E-3
10062,0.2120000E-3
10063,0.2130000E-3
10064,0.2140000E-3
10065,0.2140000E-3
10066,0.2140000E-3
10067,0.2150000E-3
10068,0.2160000E-3
10069,0.2220000E-3
10070,0.2230000E-3
10071,0.2240000E-3
10072,0.2250000E-3
10073,0.2260000E-3
10074,0.2270000E-3
10075,0.2280000E-3
10076,0.2280000E-3
10077,0.2280000E-3
10078,0.2280000E-3
10079,0.2280000E-3
10080,0.2280000E-3
10081,0.2280000E-3
10082,0.2300000E-3
10083,0.2310000E-3
10084,0.2310000E-3
10085,0.2440000E-3
10086,0.2460000E-3
10087,0.2470000E-3
10088,0.2480000E-3
10089,0.2490000E-3
10090,0.2500000E-3
10091,0.2510000E-3
10092,0.2520000E-3
10093,0.2680000E-3
10094,0.2690000E-3
10095,0.2700000E-3
10096,0.2710000E-3
10097,0.2720000E-3
10098,0.2720000E-3
10099,0.2730000E-3
10100,0.2740000E-3
10101,0.2750000E-3
10102,0.2760000E-3
10103,0.2770000E-3
10104,0.2780000E-3
10105,0.2790000E-3
10106,0.2790000E-3
10107,0.2800000E-3
10108,0.2800000E-3
10109,0.2810000E-3
10110,0.2820000E-3
10111,0.2820000E-3
10112,0.2820000E-3
10113,0.2820000E-3
10114,0.2830000E-3
10115,0.2840000E-3
10116,0.2850000E-3
10117,0.2860000E-3
10118,0.2870000E-3
10119,0.2880000E-3
10120,0.2890000E-3
10121,0.2890000E-3
10122,0.2900000E-3
10123,0.2910000E-3
10124,0.2920000E-3
10125,0.2930000E-3
10126,0.2940000E-3
10127,0.2940000E-3
10128,0.2950000E-3
10129,0.2950000E-3
10130,0.2950000E-3
10131,0.2950000E-3
10132,0.2950000E-3
10133,0.2960000E-3
10134,0.2970000E-3
10135,0.2980000E-3
10136,0.2990000E-3
10137,0.2990000E-3
10138,0.3000000E-3
10139,0.3010000E-3
10140,0.3020000E-3
10141,0.3030000E-3
10142,0.3050000E-3
10143,0.3070000E-3
10144,0.3090000E-3
10145,0.3110000E-3
10146,0.3120000E-3
10147,0.3120000E-3
10148,0.3130000E-3
10149,0.3140000E-3
10150,0.3150000E-3
10151,0.3170000E-3
10152,0.3190000E-3
10153,0.3200000E-3
10154,0.3210000E-3
10155,0.3230000E-3
10156,0.3240000E-3
10157,0.3250000E-3
10158,0.3260000E-3
10159,0.3270000E-3
10160,0.3280000E-3
10161,0.3290000E-3
10162,0.3290000E-3
10163,0.3310000E-3
10164,0.3320000E-3
10165,0.3350000E-3
10166,0.3360000E-3
10167,0.3380000E-3
10168,0.3390000E-3
10169,0.3400000E-3
10170,0.3410000E-3
10171,0.3420000E-3
10172,0.3430000E-3
10173,0.3440000E-3
10174,0.3460000E-3
10175,0.3470000E-3
10176,0.3480000E-3
10177,0.3500000E-3
10178,0.3520000E-3
10179,0.3530000E-3
10180,0.3540000E-3
10181,0.3560000E-3
10182,0.3570000E-3
10183,0.3590000E-3
10184,0.3600000E-3
10185,0.3610000E-3
10186,0.3620000E-3
10187,0.3630000E-3
10188,0.3640000E-3
10189,0.3650000E-3
10190,0.3660000E-3
10191,0.3670000E-3
10192,0.3670000E-3
10193,0.3680000E-3
10194,0.3690000E-3
10195,0.3690000E-3
10196,0.3700000E-3
10197,0.3710000E-3
10198,0.3720000E-3
10199,0.3730000E-3
10200,0.3730000E-3
10201,0.3740000E-3
10202,0.3750000E-3
10203,0.3760000E-3
10204,0.3770000E-3
10205,0.3790000E-3
10206,0.3790000E-3
10207,0.3800000E-3
10208,0.3810000E-3
10209,0.3820000E-3
10210,0.3830000E-3
10211,0.3840000E-3
10212,0.3850000E-3
10213,0.3860000E-3
10214,0.4050000E-3
10215,0.4060000E-3
10216,0.4080000E-3
10217,0.4090000E-3
10218,0.4100000E-3
10219,0.4110000E-3
10220,0.4130000E-3
10221,0.4140000E-3
10222,0.4150000E-3
10223,0.4160000E-3
10224,0.4170000E-3
10225,0.4180000E-3
10226,0.4190000E-3
10227,0.4210000E-3
10228,0.4220000E-3
10229,0.4240000E-3
10230,0.4260000E-3
10231,0.4270000E-3
10232,0.4280000E-3
10233,0.4290000E-3
10234,0.4300000E-3
10235,0.4310000E-3
10236,0.4320000E-3
10237,0.4330000E-3
10238,0.4340000E-3
10239,0.4350000E-3
10240,0.4360000E-3
10241,0.4380000E-3
10242,0.4390000E-3
10243,0.4400000E-3
10244,0.4410000E-3
10245,0.4420000E-3
10246,0.4420000E-3
10247,0.4440000E-3
10248,0.4460000E-3
10249,0.4470000E-3
10250,0.4490000E-3
10251,0.4500000E-3
10252,0.4500000E-3
10253,0.4510000E-3
10254,0.4530000E-3
10255,0.4530000E-3
10256,0.4540000E-3
10257,0.4550000E-3
10258,0.4560000E-3
10259,0.4570000E-3
10260,0.4580000E-3
10261,0.4580000E-3
10262,0.4590000E-3
10263,0.4600000E-3
10264,0.4620000E-3
10265,0.4630000E-3
10266,0.4650000E-3
10267,0.4660000E-3
10268,0.4680000E-3
10269,0.4690000E-3
10270,0.4690000E-3
10271,0.4700000E-3
10272,0.4710000E-3
10273,0.4720000E-3
10274,0.4740000E-3
10275,0.4750000E-3
10276,0.4770000E-3
10277,0.4790000E-3
10278,0.4810000E-3
10279,0.4820000E-3
10280,0.5010000E-3
10281,0.5020000E-3
10282,0.5020000E-3
10283,0.5030000E-3
10284,0.5040000E-3
10285,0.5070000E-3
10286,0.5080000E-3
10287,0.5090000E-3
10288,0.5100000E-3
10289,0.5110000E-3
10290,0.5120000E-3
10291,0.5130000E-3
10292,0.5130000E-3
10293,0.5140000E-3
10294,0.5140000E-3
10295,0.5150000E-3
10296,0.5160000E-3
10297,0.5160000E-3
10298,0.5170000E-3
10299,0.5180000E-3
10300,0.5180000E-3
10301,0.5190000E-3
10302,0.5200000E-3
10303,0.5200000E-3
10304,0.5210000E-3
10305,0.5220000E-3
10306,0.5230000E-3
10307,0.5240000E-3
10308,0.5240000E-3
10309,0.5250000E-3
10310,0.5260000E-3
10311,0.5270000E-3
10312,0.5280000E-3
10313,0.5290000E-3
10314,0.5300000E-3
10315,0.5300000E-3
10316,0.5310000E-3
10317,0.5320000E-3
10318,0.5320000E-3
10319,0.5330000E-3
10320,0.5330000E-3
10321,0.5330000E-3
10322,0.5340000E-3
10323,0.5350000E-3
10324,0.5360000E-3
10325,0.5370000E-3
10326,0.5380000E-3
10327,0.5380000E-3
10328,0.5380000E-3
10329,0.5380000E-3
10330,0.5380000E-3
10331,0.5380000E-3
10332,0.5390000E-3
10333,0.5400000E-3
10334,0.5400000E-3
10335,0.5410000E-3
10336,0.5420000E-3
10337,0.5420000E-3
10338,0.5420000E-3
10339,0.5430000E-3
10340,0.5440000E-3
10341,0.5440000E-3
10342,0.5450000E-3
10343,0.5460000E-3
10344,0.5460000E-3
10345,0.5460000E-3
10346,0.5470000E-3
10347,0.5480000E-3
10348,0.5480000E-3
10349,0.5480000E-3
10350,0.5490000E-3
10351,0.5490000E-3
10352,0.5490000E-3
10353,0.5500000E-3
10354,0.5510000E-3
10355,0.5510000E-3
10356,0.5510000E-3
10357,0.5520000E-3
10358,0.5520000E-3
10359,0.5520000E-3
10360,0.5530000E-3
10361,0.5540000E-3
10362,0.5550000E-3
10363,0.5550000E-3
10364,0.5560000E-3
10365,0.5570000E-3
10366,0.5570000E-3
10367,0.5580000E-3
10368,0.5590000E-3
10369,0.5600000E-3
10370,0.5600000E-3
10371,0.5610000E-3
10372,0.5620000E-3
10373,0.5620000E-3
10374,0.5630000E-3
10375,0.5640000E-3
10376,0.5640000E-3
10377,0.5650000E-3
10378,0.5660000E-3
10379,0.5660000E-3
10380,0.5660000E-3
10381,0.5670000E-3
10382,0.5670000E-3
10383,0.5670000E-3
10384,0.5680000E-3
10385,0.5680000E-3
10386,0.5680000E-3
10387,0.5690000E-3
10388,0.5700000E-3
10389,0.5700000E-3
10390,0.5710000E-3
10391,0.5720000E-3
10392,0.5730000E-3
10393,0.5740000E-3
10394,0.5740000E-3
10395,0.5750000E-3
10396,0.5760000E-3
10397,0.5760000E-3
10398,0.5770000E-3
10399,0.5770000E-3
10400,0.5780000E-3
10401,0.5780000E-3
10402,0.5790000E-3
10403,0.5800000E-3
10404,0.5800000E-3
10405,0.5800000E-3
10406,0.5810000E-3
10407,0.5810000E-3
10408,0.5810000E-3
10409,0.5820000E-3
10410,0.5830000E-3
10411,0.5830000E-3
10412,0.5840000E-3
10413,0.5850000E-3
10414,0.5850000E-3
10415,0.5850000E-3
10416,0.5860000E-3
10417,0.5870000E-3
10418,0.5870000E-3
10419,0.5870000E-3
10420,0.5880000E-3
10421,0.5890000E-3
10422,0.5890000E-3
10423,0.5900000E-3
10424,0.5900000E-3
10425,0.5900000E-3
10426,0.5910000E-3
10427,0.5910000E-3
10428,0.5910000E-3
10429,0.5920000E-3
10430,0.5930000E-3
10431,0.5930000E-3
10432,0.5940000E-3
10433,0.5950000E-3
10434,0.5950000E-3
10435,0.5950000E-3
10436,0.5960000E-3
10437,0.5960000E-3
10438,0.5960000E-3
10439,0.5970000E-3
10440,0.5970000E-3
10441,0.5970000E-3
10442,0.5980000E-3
10443,0.5980000E-3
10444,0.5980000E-3
10445,0.5990000E-3
10446,0.6000000E-3
10447,0.6000000E-3
10448,0.6000000E-3
10449,0.6010000E-3
10450,0.6020000E-3
10451,0.6020000E-3
10452,0.6030000E-3
10453,0.6040000E-3
10454,0.6040000E-3
10455,0.6040000E-3
10456,0.6050000E-3
10457,0.6050000E-3
10458,0.6050000E-3
10459,0.6060000E-3
10460,0.6060000E-3
10461,0.6060000E-3
10462,0.6070000E-3
10463,0.6070000E-3
10464,0.6070000E-3
10465,0.6080000E-3
10466,0.6090000E-3
10467,0.6090000E-3
10468,0.6090000E-3
10469,0.6100000E-3
10470,0.6110000E-3
10471,0.6110000E-3
10472,0.6120000E-3
10473,0.6130000E-3
10474,0.6130000E-3
10475,0.6130000E-3
10476,0.6140000E-3
10477,0.6140000E-3
10478,0.6140000E-3
10479,0.6150000E-3
10480,0.6160000E-3
10481,0.6160000E-3
10482,0.6160000E-3
10483,0.6170000E-3
10484,0.6170000E-3
10485,0.6170000E-3
10486,0.6180000E-3
10487,0.6180000E-3
10488,0.6180000E-3
10489,0.6190000E-3
10490,0.6200000E-3
10491,0.6200000E-3
10492,0.6210000E-3
10493,0.6220000E-3
10494,0.6220000E-3
10495,0.6220000E-3
10496,0.6230000E-3
10497,0.6230000E-3
10498,0.6230000E-3
10499,0.6240000E-3
10500,0.6240000E-3
10501,0.6250000E-3
10502,0.6260000E-3
10503,0.6270000E-3
10504,0.6280000E-3
10505,0.6280000E-3
10506,0.6280000E-3
10507,0.6290000E-3
10508,0.6300000E-3
10509,0.6300000E-3
10510,0.6300000E-3
10511,0.6310000E-3
10512,0.6320000E-3
10513,0.6320000E-3
10514,0.6330000E-3
10515,0.6340000E-3
10516,0.6340000E-3
10517,0.6350000E-3
10518,0.6360000E-3
10519,0.6360000E-3
10520,0.6360000E-3
10521,0.6370000E-3
10522,0.6370000E-3
10523,0.6370000E-3
10524,0.6380000E-3
10525,0.6390000E-3
10526,0.6390000E-3
10527,0.6390000E-3
10528,0.6400000E-3
10529,0.6410000E-3
10530,0.6410000E-3
10531,0.6420000E-3
10532,0.6430000E-3
10533,0.6430000E-3
10534,0.6440000E-3
10535,0.6450000E-3
10536,0.6450000E-3
10537,0.6450000E-3
10538,0.6460000E-3
10539,0.6470000E-3
10540,0.6470000E-3
10541,0.6470000E-3
10542,0.6480000E-3
10543,0.6480000E-3
10544,0.6480000E-3
10545,0.6490000E-3
10546,0.6500000E-3
10547,0.6500000E-3
10548,0.6510000E-3
10549,0.6520000E-3
10550,0.6520000E-3
10551,0.6520000E-3
10552,0.6530000E-3
10553,0.6530000E-3
10554,0.6530000E-3
10555,0.6540000E-3
10556,0.6550000E-3
10557,0.6550000E-3
10558,0.6560000E-3
10559,0.6560000E-3
10560,0.6560000E-3
10561,0.6570000E-3
10562,0.6580000E-3
10563,0.6580000E-3
10564,0.6580000E-3
10565,0.6590000E-3
10566,0.6590000E-3
10567,0.6590000E-3
10568,0.6600000E-3
10569,0.6610000E-3
10570,0.6610000E-3
10571,0.6620000E-3
10572,0.6630000E-3
10573,0.6630000E-3
10574,0.6630000E-3
10575,0.6640000E-3
10576,0.6640000E-3
10577,0.6650000E-3
10578,0.6660000E-3
10579,0.6660000E-3
10580,0.6670000E-3
10581,0.6680000E-3
10582,0.6680000E-3
10583,0.6690000E-3
10584,0.6700000E-3
10585,0.6700000E-3
10586,0.6700000E-3
10587,0.6710000E-3
10588,0.6710000E-3
10589,0.6710000E-3
10590,0.6720000E-3
10591,0.6720000E-3
10592,0.6720000E-3
10593,0.6730000E-3
10594,0.6730000E-3
10595,0.6740000E-3
10596,0.6750000E-3
10597,0.6750000E-3
10598,0.6750000E-3
10599,0.6760000E-3
10600,0.6760000E-3
10601,0.6770000E-3
10602,0.6780000E-3
10603,0.6780000E-3
10604,0.6780000E-3
10605,0.6790000E-3
10606,0.6800000E-3
10607,0.6800000E-3
10608,0.6800000E-3
10609,0.6810000E-3
10610,0.6810000E-3
10611,0.6820000E-3
10612,0.6830000E-3
10613,0.6830000E-3
10614,0.6830000E-3
10615,0.6840000E-3
10616,0.6840000E-3
10617,0.6840000E-3
10618,0.6850000E-3
10619,0.6860000E-3
10620,0.6860000E-3
10621,0.6870000E-3
10622,0.6880000E-3
10623,0.6880000E-3
10624,0.6880000E-3
10625,0.6890000E-3
10626,0.6900000E-3
10627,0.6900000E-3
10628,0.6910000E-3
10629,0.6920000E-3
10630,0.6920000E-3
10631,0.6920000E-3
10632,0.6930000E-3
10633,0.6930000E-3
10634,0.6930000E-3
10635,0.6940000E-3
10636,0.6940000E-3
10637,0.6950000E-3
10638,0.6960000E-3
10639,0.6960000E-3
10640,0.6970000E-3
10641,0.6980000E-3
10642,0.6980000E-3
10643,0.6990000E-3
10644,0.6990000E-3
10645,0.6990000E-3
10646,0.7000000E-3
