Size of array,Matrix Time
10650,0.4686900E-1
10651,0.4696500E-1
10652,0.4706000E-1
10653,0.4714300E-1
10654,0.4723900E-1
10655,0.4732000E-1
10656,0.4740800E-1
10657,0.4750000E-1
10658,0.4757700E-1
10659,0.4766200E-1
10660,0.4774600E-1
10661,0.4782700E-1
10662,0.4789500E-1
10663,0.4799400E-1
10664,0.4809700E-1
10665,0.4819300E-1
10666,0.4827900E-1
10667,0.4836900E-1
10668,0.4844300E-1
10669,0.4852100E-1
10670,0.4860400E-1
10671,0.4868300E-1
10672,0.4877900E-1
10673,0.4887300E-1
10674,0.4896000E-1
10675,0.4904400E-1
10676,0.4913000E-1
10677,0.4921500E-1
10678,0.4931700E-1
10679,0.4939600E-1
10680,0.4946100E-1
10681,0.4955100E-1
10682,0.4965000E-1
10683,0.4973100E-1
10684,0.4980400E-1
10685,0.4987900E-1
10686,0.4995500E-1
10687,0.5005100E-1
10688,0.5014500E-1
10689,0.5022100E-1
10690,0.5030100E-1
10691,0.5039000E-1
10692,0.5047300E-1
10693,0.5055100E-1
10694,0.5062500E-1
10695,0.5072800E-1
10696,0.5080300E-1
10697,0.5089300E-1
10698,0.5097700E-1
10699,0.5105900E-1
10700,0.5114500E-1
10701,0.5122300E-1
10702,0.5130900E-1
10703,0.5140700E-1
10704,0.5150200E-1
10705,0.5160100E-1
10706,0.5169900E-1
10707,0.5179200E-1
10708,0.5187500E-1
10709,0.5197300E-1
10710,0.5207100E-1
10711,0.5214700E-1
10712,0.5222000E-1
10713,0.5228800E-1
10714,0.5235300E-1
10715,0.5243600E-1
10716,0.5250500E-1
10717,0.5259500E-1
10718,0.5267900E-1
10719,0.5276200E-1
10720,0.5284000E-1
10721,0.5291700E-1
10722,0.5302900E-1
10723,0.5312700E-1
10724,0.5322000E-1
10725,0.5329800E-1
10726,0.5336700E-1
10727,0.5343400E-1
10728,0.5350100E-1
10729,0.5356800E-1
10730,0.5363500E-1
10731,0.5373100E-1
10732,0.5381300E-1
10733,0.5388400E-1
10734,0.5395300E-1
10735,0.5402900E-1
10736,0.5410900E-1
10737,0.5418000E-1
10738,0.5424600E-1
10739,0.5431200E-1
10740,0.5438700E-1
10741,0.5445300E-1
10742,0.5453300E-1
10743,0.5462100E-1
10744,0.5469500E-1
10745,0.5476900E-1
10746,0.5483600E-1
10747,0.5490800E-1
10748,0.5497400E-1
10749,0.5504200E-1
10750,0.5513000E-1
10751,0.5523800E-1
10752,0.5532400E-1
10753,0.5539800E-1
10754,0.5547600E-1
10755,0.5555300E-1
10756,0.5561900E-1
10757,0.5568500E-1
10758,0.5575200E-1
10759,0.5582400E-1
10760,0.5590100E-1
10761,0.5596800E-1
10762,0.5604000E-1
10763,0.5611000E-1
10764,0.5619900E-1
10765,0.5626600E-1
10766,0.5634600E-1
10767,0.5642100E-1
10768,0.5648700E-1
10769,0.5658400E-1
10770,0.5666000E-1
10771,0.5679700E-1
10772,0.5692800E-1
10773,0.5700400E-1
10774,0.5707900E-1
10775,0.5715300E-1
10776,0.5722700E-1
10777,0.5730000E-1
10778,0.5737300E-1
10779,0.5744500E-1
10780,0.5751800E-1
10781,0.5759100E-1
10782,0.5766700E-1
10783,0.5773900E-1
10784,0.5781000E-1
10785,0.5788400E-1
10786,0.5795200E-1
10787,0.5802200E-1
10788,0.5809100E-1
10789,0.5816000E-1
10790,0.5822900E-1
10791,0.5829900E-1
10792,0.5836800E-1
10793,0.5843700E-1
10794,0.5850400E-1
10795,0.5857300E-1
10796,0.5864200E-1
10797,0.5870800E-1
10798,0.5877800E-1
10799,0.5884700E-1
10800,0.5891600E-1
10801,0.5898500E-1
10802,0.5907300E-1
10803,0.5914100E-1
10804,0.5920900E-1
10805,0.5927800E-1
10806,0.5934600E-1
10807,0.5941400E-1
10808,0.5948200E-1
10809,0.5954900E-1
10810,0.5961700E-1
10811,0.5968600E-1
10812,0.5975400E-1
10813,0.5982200E-1
10814,0.5989000E-1
10815,0.5995800E-1
10816,0.6002500E-1
10817,0.6009200E-1
10818,0.6015900E-1
10819,0.6022700E-1
10820,0.6029500E-1
10821,0.6036300E-1
10822,0.6043100E-1
10823,0.6049800E-1
10824,0.6056500E-1
10825,0.6063000E-1
10826,0.6069700E-1
10827,0.6076600E-1
10828,0.6083400E-1
10829,0.6090200E-1
10830,0.6097100E-1
10831,0.6103900E-1
10832,0.6110700E-1
10833,0.6117500E-1
10834,0.6124300E-1
10835,0.6131100E-1
10836,0.6138000E-1
10837,0.6144800E-1
10838,0.6151600E-1
10839,0.6158500E-1
10840,0.6165200E-1
10841,0.6172000E-1
10842,0.6178800E-1
10843,0.6185500E-1
10844,0.6192400E-1
10845,0.6199200E-1
10846,0.6206100E-1
10847,0.6212900E-1
10848,0.6219700E-1
10849,0.6226600E-1
10850,0.6233600E-1
10851,0.6241200E-1
10852,0.6248200E-1
10853,0.6255100E-1
10854,0.6261900E-1
10855,0.6268600E-1
10856,0.6275500E-1
10857,0.6282300E-1
10858,0.6289200E-1
10859,0.6296000E-1
10860,0.6303000E-1
10861,0.6309900E-1
10862,0.6316800E-1
10863,0.6323600E-1
10864,0.6330600E-1
10865,0.6337600E-1
10866,0.6344300E-1
10867,0.6351300E-1
10868,0.6358300E-1
10869,0.6365100E-1
10870,0.6372000E-1
10871,0.6378900E-1
10872,0.6385600E-1
10873,0.6392400E-1
10874,0.6399300E-1
10875,0.6406100E-1
10876,0.6413100E-1
10877,0.6420100E-1
10878,0.6426900E-1
10879,0.6433800E-1
10880,0.6440400E-1
10881,0.6447200E-1
10882,0.6454100E-1
10883,0.6461100E-1
10884,0.6468200E-1
10885,0.6475000E-1
10886,0.6481900E-1
10887,0.6489000E-1
10888,0.6495900E-1
10889,0.6503000E-1
10890,0.6509900E-1
10891,0.6516900E-1
10892,0.6523800E-1
10893,0.6530800E-1
10894,0.6537600E-1
10895,0.6544400E-1
10896,0.6551300E-1
10897,0.6558300E-1
10898,0.6565400E-1
10899,0.6572300E-1
10900,0.6579400E-1
10901,0.6586500E-1
10902,0.6593600E-1
10903,0.6600800E-1
10904,0.6607900E-1
10905,0.6614900E-1
10906,0.6621900E-1
10907,0.6629000E-1
10908,0.6636000E-1
10909,0.6643200E-1
10910,0.6650300E-1
10911,0.6657500E-1
10912,0.6664700E-1
10913,0.6671700E-1
10914,0.6678800E-1
10915,0.6686100E-1
10916,0.6693300E-1
10917,0.6700500E-1
10918,0.6707600E-1
10919,0.6714900E-1
10920,0.6722100E-1
10921,0.6729200E-1
10922,0.6736500E-1
10923,0.6743600E-1
10924,0.6750700E-1
10925,0.6757800E-1
10926,0.6764700E-1
10927,0.6771800E-1
10928,0.6778700E-1
10929,0.6785600E-1
10930,0.6792500E-1
10931,0.6799500E-1
10932,0.6806600E-1
10933,0.6816300E-1
10934,0.6825000E-1
10935,0.6833600E-1
10936,0.6841500E-1
10937,0.6849200E-1
10938,0.6857800E-1
10939,0.6865300E-1
10940,0.6872800E-1
10941,0.6880400E-1
10942,0.6887900E-1
10943,0.6895400E-1
10944,0.6902900E-1
10945,0.6910400E-1
10946,0.6918000E-1
10947,0.6925500E-1
10948,0.6932600E-1
10949,0.6939500E-1
10950,0.6946400E-1
10951,0.6953300E-1
10952,0.6960300E-1
10953,0.6967100E-1
10954,0.6974000E-1
10955,0.6980800E-1
10956,0.6987700E-1
10957,0.6994400E-1
10958,0.7001200E-1
10959,0.7008300E-1
10960,0.7015200E-1
10961,0.7022100E-1
10962,0.7028800E-1
10963,0.7035500E-1
10964,0.7042300E-1
10965,0.7049200E-1
10966,0.7055900E-1
10967,0.7062800E-1
10968,0.7069700E-1
10969,0.7076500E-1
10970,0.7083300E-1
10971,0.7089900E-1
10972,0.7096600E-1
10973,0.7103400E-1
10974,0.7110200E-1
10975,0.7117100E-1
10976,0.7124000E-1
10977,0.7130900E-1
10978,0.7138900E-1
10979,0.7145800E-1
10980,0.7152800E-1
10981,0.7159500E-1
10982,0.7166500E-1
10983,0.7173500E-1
10984,0.7180400E-1
10985,0.7187300E-1
10986,0.7194900E-1
10987,0.7201900E-1
10988,0.7209000E-1
10989,0.7216000E-1
10990,0.7223000E-1
10991,0.7230000E-1
10992,0.7236800E-1
10993,0.7243600E-1
10994,0.7250300E-1
10995,0.7257200E-1
10996,0.7264100E-1
10997,0.7271000E-1
10998,0.7277800E-1
10999,0.7284700E-1
11000,0.7291600E-1
 ---
100001,0.8500000E-3
100002,0.1312000E-2
100003,0.1769000E-2
100004,0.2222000E-2
100005,0.2674000E-2
100006,0.3133000E-2
100007,0.3595000E-2
100008,0.4047000E-2
100009,0.4512000E-2
100010,0.4974000E-2
100011,0.5433000E-2
100012,0.5895000E-2
100013,0.6370000E-2
100014,0.6831000E-2
100015,0.7327000E-2
100016,0.7791000E-2
100017,0.8256000E-2
100018,0.8722000E-2
100019,0.9208000E-2
100020,0.9799000E-2
100021,0.1033100E-1
100022,0.1085100E-1
100023,0.1134900E-1
100024,0.1181600E-1
100025,0.1227300E-1
100026,0.1274100E-1
100027,0.1319800E-1
100028,0.1366700E-1
100029,0.1413000E-1
100030,0.1460300E-1
100031,0.1507700E-1
100032,0.1555700E-1
100033,0.1601800E-1
100034,0.1648200E-1
100035,0.1695100E-1
100036,0.1749200E-1
100037,0.1797300E-1
100038,0.1843800E-1
100039,0.1890200E-1
100040,0.1939800E-1
100041,0.1985700E-1
100042,0.2032500E-1
100043,0.2078600E-1
100044,0.2125600E-1
100045,0.2171600E-1
100046,0.2218700E-1
100047,0.2264700E-1
100048,0.2312000E-1
100049,0.2359100E-1
100050,0.2405400E-1
100051,0.2453100E-1
100052,0.2499300E-1
100053,0.2547600E-1
100054,0.2595200E-1
100055,0.2645200E-1
100056,0.2694300E-1
100057,0.2742700E-1
100058,0.2792400E-1
100059,0.2839400E-1
100060,0.2886200E-1
100061,0.2932400E-1
100062,0.2978900E-1
100063,0.3025300E-1
100064,0.3073500E-1
100065,0.3119300E-1
100066,0.3166400E-1
100067,0.3214200E-1
100068,0.3260600E-1
100069,0.3306600E-1
100070,0.3353500E-1
100071,0.3399300E-1
100072,0.3445800E-1
100073,0.3491400E-1
100074,0.3536900E-1
100075,0.3583100E-1
100076,0.3628600E-1
100077,0.3673800E-1
100078,0.3719000E-1
100079,0.3765200E-1
100080,0.3811400E-1
100081,0.3856600E-1
100082,0.3901800E-1
100083,0.3947900E-1
100084,0.3993600E-1
100085,0.4039100E-1
100086,0.4084300E-1
100087,0.4155800E-1
100088,0.4220100E-1
100089,0.4266600E-1
100090,0.4315000E-1
100091,0.4361800E-1
100092,0.4408600E-1
100093,0.4456400E-1
100094,0.4503400E-1
100095,0.4550800E-1
100096,0.4599800E-1
100097,0.4647500E-1
100098,0.4694800E-1
100099,0.4742500E-1
100100,0.4789500E-1
100101,0.4837100E-1
100102,0.4884100E-1
100103,0.4936100E-1
100104,0.4983400E-1
100105,0.5031000E-1
100106,0.5078200E-1
100107,0.5125500E-1
100108,0.5172900E-1
100109,0.5220000E-1
100110,0.5267200E-1
100111,0.5314400E-1
100112,0.5361400E-1
100113,0.5409100E-1
100114,0.5457300E-1
100115,0.5505600E-1
100116,0.5554300E-1
100117,0.5606300E-1
100118,0.5658400E-1
100119,0.5714900E-1
100120,0.5769600E-1
100121,0.5814900E-1
100122,0.5859700E-1
100123,0.5903600E-1
100124,0.5949100E-1
100125,0.5996100E-1
100126,0.6041400E-1
100127,0.6086700E-1
100128,0.6132400E-1
100129,0.6179600E-1
100130,0.6225800E-1
100131,0.6271200E-1
100132,0.6317000E-1
100133,0.6363500E-1
100134,0.6410700E-1
100135,0.6458400E-1
100136,0.6504600E-1
100137,0.6551000E-1
100138,0.6597300E-1
100139,0.6643200E-1
100140,0.6689000E-1
100141,0.6740800E-1
100142,0.6789200E-1
100143,0.6837100E-1
100144,0.6884100E-1
100145,0.6930900E-1
100146,0.6977500E-1
100147,0.7023800E-1
100148,0.7070000E-1
100149,0.7117500E-1
100150,0.7163700E-1
100151,0.7209200E-1
100152,0.7254700E-1
100153,0.7300200E-1
100154,0.7346200E-1
100155,0.7393700E-1
100156,0.7438800E-1
100157,0.7484000E-1
100158,0.7529300E-1
100159,0.7574500E-1
100160,0.7619700E-1
100161,0.7664900E-1
100162,0.7710400E-1
100163,0.7756300E-1
100164,0.7804500E-1
100165,0.7850200E-1
100166,0.7895400E-1
100167,0.7941500E-1
100168,0.7987100E-1
100169,0.8032500E-1
100170,0.8077700E-1
100171,0.8122800E-1
100172,0.8169500E-1
100173,0.8215400E-1
100174,0.8260600E-1
100175,0.8306500E-1
100176,0.8352300E-1
100177,0.8398200E-1
100178,0.8446100E-1
100179,0.8492600E-1
100180,0.8537700E-1
100181,0.8582900E-1
100182,0.8627900E-1
100183,0.8673500E-1
100184,0.8718500E-1
100185,0.8763600E-1
100186,0.8817300E-1
100187,0.8874100E-1
100188,0.8923800E-1
100189,0.8972700E-1
100190,0.9020400E-1
100191,0.9067200E-1
100192,0.9114000E-1
100193,0.9160300E-1
100194,0.9206900E-1
100195,0.9253200E-1
100196,0.9299500E-1
100197,0.9348200E-1
100198,0.9396900E-1
100199,0.9443400E-1
100200,0.9490600E-1
100201,0.9537500E-1
100202,0.9584700E-1
100203,0.9633400E-1
100204,0.9680400E-1
100205,0.9727900E-1
100206,0.9775000E-1
100207,0.9822600E-1
100208,0.9870200E-1
100209,0.9917400E-1
100210,0.9963800E-1
100211,0.1001130
100212,0.1005780
100213,0.1010420
100214,0.1015150
100215,0.1019850
100216,0.1024550
100217,0.1029220
100218,0.1034070
100219,0.1039080
100220,0.1044040
100221,0.1048600
100222,0.1053270
100223,0.1057830
100224,0.1062330
100225,0.1066810
100226,0.1071290
100227,0.1075800
100228,0.1080280
100229,0.1085270
100230,0.1089980
100231,0.1095270
100232,0.1100320
100233,0.1105210
100234,0.1110000
100235,0.1114720
100236,0.1119420
100237,0.1124070
100238,0.1128720
100239,0.1133360
100240,0.1138030
100241,0.1142580
100242,0.1147120
100243,0.1151670
100244,0.1156200
100245,0.1160800
100246,0.1165330
100247,0.1169860
100248,0.1174390
100249,0.1178980
100250,0.1183520
100251,0.1188130
100252,0.1192690
100253,0.1197310
100254,0.1201860
100255,0.1206500
100256,0.1211060
100257,0.1215600
100258,0.1220170
100259,0.1224720
100260,0.1229560
100261,0.1234120
100262,0.1238740
100263,0.1243290
100264,0.1248220
100265,0.1252860
100266,0.1257530
100267,0.1262180
100268,0.1266880
100269,0.1271520
100270,0.1276260
100271,0.1280870
100272,0.1285460
100273,0.1290110
100274,0.1294760
100275,0.1299400
100276,0.1303970
100277,0.1308540
100278,0.1313120
100279,0.1317770
100280,0.1322340
100281,0.1326980
100282,0.1331550
100283,0.1336190
100284,0.1340810
100285,0.1345370
100286,0.1350020
100287,0.1354660
100288,0.1359310
100289,0.1363890
100290,0.1368480
100291,0.1373050
100292,0.1377610
100293,0.1382160
100294,0.1387030
100295,0.1391650
100296,0.1396330
100297,0.1401020
100298,0.1405740
100299,0.1410340
100300,0.1415620
100301,0.1420780
100302,0.1425600
100303,0.1430340
100304,0.1434880
100305,0.1439490
100306,0.1444010
100307,0.1448530
100308,0.1453200
100309,0.1457760
100310,0.1462380
100311,0.1466940
100312,0.1471520
100313,0.1476080
100314,0.1480650
100315,0.1485180
100316,0.1489690
100317,0.1494310
100318,0.1498830
100319,0.1503340
100320,0.1507960
100321,0.1512510
100322,0.1517040
100323,0.1521600
100324,0.1526110
100325,0.1530700
100326,0.1535360
100327,0.1539890
100328,0.1544420
100329,0.1548950
100330,0.1553490
100331,0.1558020
100332,0.1562720
100333,0.1567830
100334,0.1572590
100335,0.1577280
100336,0.1581970
100337,0.1586540
100338,0.1591080
100339,0.1595630
100340,0.1600160
100341,0.1604690
100342,0.1609220
100343,0.1613780
100344,0.1618310
100345,0.1622860
100346,0.1627370
100347,0.1631990
100348,0.1636610
100349,0.1641140
100350,0.1645670
100351,0.1650280
100352,0.1654840
100353,0.1659370
100354,0.1663930
100355,0.1668470
100356,0.1673000
100357,0.1677530
100358,0.1682350
100359,0.1686890
100360,0.1691420
100361,0.1696010
100362,0.1700540
100363,0.1705190
100364,0.1709730
100365,0.1714320
100366,0.1718850
100367,0.1723520
100368,0.1728200
100369,0.1732850
100370,0.1737940
100371,0.1742790
100372,0.1747600
100373,0.1752270
100374,0.1756970
100375,0.1761570
100376,0.1766120
100377,0.1770650
100378,0.1775180
100379,0.1779700
100380,0.1784210
100381,0.1788800
100382,0.1793360
100383,0.1797910
100384,0.1802570
100385,0.1807110
100386,0.1811650
100387,0.1816180
100388,0.1820760
100389,0.1825300
100390,0.1829930
100391,0.1834750
100392,0.1839330
100393,0.1843850
100394,0.1848370
100395,0.1852910
100396,0.1857430
100397,0.1861950
100398,0.1866490
100399,0.1872400
100400,0.1876920
100401,0.1881460
100402,0.1886090
100403,0.1890660
100404,0.1895280
100405,0.1899790
100406,0.1904360
100407,0.1908870
100408,0.1913380
100409,0.1917900
100410,0.1922470
100411,0.1926990
100412,0.1931560
100413,0.1936090
100414,0.1940600
100415,0.1945150
100416,0.1949670
100417,0.1954180
100418,0.1958700
100419,0.1963260
100420,0.1967840
100421,0.1972440
100422,0.1976970
100423,0.1981490
100424,0.1986010
100425,0.1990590
100426,0.1995110
100427,0.1999650
100428,0.2004170
100429,0.2008680
100430,0.2013220
100431,0.2017740
100432,0.2023780
100433,0.2028670
100434,0.2033320
100435,0.2037910
100436,0.2042490
100437,0.2047000
100438,0.2051600
100439,0.2056120
100440,0.2060670
100441,0.2065220
100442,0.2069740
100443,0.2074260
100444,0.2078790
100445,0.2083310
100446,0.2087830
100447,0.2092380
100448,0.2096960
100449,0.2101500
100450,0.2106020
100451,0.2110540
100452,0.2115090
100453,0.2119640
100454,0.2124260
100455,0.2128770
100456,0.2133200
100457,0.2137590
100458,0.2142140
100459,0.2146660
100460,0.2151240
100461,0.2155770
100462,0.2160310
100463,0.2164890
100464,0.2169430
100465,0.2174060
100466,0.2178630
100467,0.2183250
100468,0.2187920
100469,0.2192540
100470,0.2197160
100471,0.2201760
100472,0.2206300
100473,0.2210900
100474,0.2215470
100475,0.2219990
100476,0.2224550
100477,0.2229080
100478,0.2233680
100479,0.2238250
100480,0.2242770
100481,0.2247300
100482,0.2251880
100483,0.2256400
100484,0.2260940
100485,0.2265460
100486,0.2270030
100487,0.2274780
100488,0.2279300
100489,0.2283850
100490,0.2288410
100491,0.2292950
100492,0.2297480
100493,0.2302010
100494,0.2306530
100495,0.2311080
100496,0.2315590
100497,0.2320160
100498,0.2324700
100499,0.2329370
100500,0.2333920
100501,0.2338570
100502,0.2343130
100503,0.2347680
100504,0.2352210
100505,0.2356720
100506,0.2361420
100507,0.2365940
100508,0.2370540
100509,0.2375070
100510,0.2379590
100511,0.2384120
100512,0.2388720
100513,0.2393240
100514,0.2397760
100515,0.2402280
100516,0.2406790
100517,0.2411300
100518,0.2415830
100519,0.2420350
100520,0.2424970
100521,0.2429550
100522,0.2434070
100523,0.2438600
100524,0.2443220
100525,0.2447750
100526,0.2452280
100527,0.2456820
100528,0.2461340
100529,0.2465880
100530,0.2470390
100531,0.2474930
100532,0.2479450
100533,0.2484180
100534,0.2488840
100535,0.2493350
100536,0.2497820
100537,0.2502280
100538,0.2506700
100539,0.2511310
100540,0.2515900
100541,0.2520460
100542,0.2525000
100543,0.2529710
100544,0.2534260
100545,0.2538820
100546,0.2543390
100547,0.2547970
100548,0.2552500
100549,0.2557020
100550,0.2561540
100551,0.2566070
100552,0.2570590
100553,0.2575460
100554,0.2580130
100555,0.2584640
100556,0.2589240
100557,0.2593790
100558,0.2598370
100559,0.2602890
100560,0.2607400
100561,0.2611910
100562,0.2616440
100563,0.2620980
100564,0.2625560
100565,0.2630140
100566,0.2634680
100567,0.2639440
100568,0.2643960
100569,0.2648510
100570,0.2653100
100571,0.2657680
100572,0.2662190
100573,0.2666720
100574,0.2671290
100575,0.2675800
100576,0.2680380
100577,0.2684910
100578,0.2689510
100579,0.2694060
100580,0.2698630
100581,0.2703150
100582,0.2707670
100583,0.2712260
100584,0.2716780
100585,0.2721420
100586,0.2725960
100587,0.2730580
100588,0.2735180
100589,0.2739760
100590,0.2744280
100591,0.2748810
100592,0.2753370
100593,0.2757920
100594,0.2762450
100595,0.2767020
100596,0.2771920
100597,0.2776430
100598,0.2780950
100599,0.2785480
100600,0.2790090
100601,0.2794940
100602,0.2799520
100603,0.2804070
100604,0.2808640
100605,0.2813170
100606,0.2817750
100607,0.2822600
100608,0.2827210
100609,0.2831730
100610,0.2836250
100611,0.2841300
100612,0.2846140
100613,0.2850900
100614,0.2855710
100615,0.2860270
100616,0.2864850
100617,0.2869370
100618,0.2874000
100619,0.2878530
100620,0.2883120
100621,0.2887630
100622,0.2892170
100623,0.2896730
100624,0.2901280
100625,0.2905800
100626,0.2910330
100627,0.2914850
100628,0.2919370
100629,0.2923900
100630,0.2928640
100631,0.2933410
100632,0.2937960
100633,0.2942490
100634,0.2947220
100635,0.2951770
100636,0.2956330
100637,0.2960910
100638,0.2965490
100639,0.2970100
100640,0.2974670
100641,0.2979200
100642,0.2983740
100643,0.2988280
100644,0.2992820
100645,0.2997470
100646,0.3002030
100647,0.3006580
100648,0.3011180
100649,0.3016370
100650,0.3021590
100651,0.3026810
100652,0.3031820
100653,0.3036480
100654,0.3041080
100655,0.3045740
100656,0.3050310
100657,0.3055170
100658,0.3059770
100659,0.3064370
100660,0.3069000
100661,0.3073590
100662,0.3078170
100663,0.3082760
100664,0.3087410
100665,0.3092040
100666,0.3096640
100667,0.3101300
100668,0.3105910
100669,0.3110560
100670,0.3115220
100671,0.3119840
100672,0.3124570
100673,0.3129160
100674,0.3133760
100675,0.3138360
100676,0.3142940
100677,0.3147520
100678,0.3152220
100679,0.3156810
100680,0.3161600
100681,0.3166190
100682,0.3170850
100683,0.3176180
100684,0.3181200
100685,0.3186080
100686,0.3191030
100687,0.3195610
100688,0.3200120
100689,0.3204670
100690,0.3209250
100691,0.3213810
100692,0.3218350
100693,0.3222890
100694,0.3227520
100695,0.3232050
100696,0.3236590
100697,0.3241160
100698,0.3245750
100699,0.3251920
100700,0.3257140
100701,0.3262110
100702,0.3266910
100703,0.3271560
100704,0.3276220
100705,0.3280870
100706,0.3285530
100707,0.3290190
100708,0.3294870
100709,0.3299540
100710,0.3304230
100711,0.3308960
100712,0.3313630
100713,0.3318290
100714,0.3323050
100715,0.3328050
100716,0.3332780
100717,0.3337520
100718,0.3342220
100719,0.3346890
100720,0.3351590
100721,0.3356310
100722,0.3360980
100723,0.3365650
100724,0.3370310
100725,0.3374970
100726,0.3379630
100727,0.3384300
100728,0.3389040
100729,0.3393720
100730,0.3398410
100731,0.3403240
100732,0.3408180
100733,0.3413000
100734,0.3417800
100735,0.3422560
100736,0.3427330
100737,0.3431890
100738,0.3436390
100739,0.3440900
100740,0.3445860
100741,0.3451970
100742,0.3458270
100743,0.3464290
100744,0.3469240
100745,0.3474300
100746,0.3479140
100747,0.3483950
100748,0.3488710
100749,0.3493400
100750,0.3498090
100751,0.3502780
100752,0.3507480
100753,0.3512250
100754,0.3517050
100755,0.3522070
100756,0.3526920
100757,0.3531740
100758,0.3536550
100759,0.3541340
100760,0.3546070
100761,0.3550800
100762,0.3555610
100763,0.3560700
100764,0.3565430
100765,0.3569910
100766,0.3574380
100767,0.3578900
100768,0.3583410
100769,0.3587930
100770,0.3592460
100771,0.3596990
100772,0.3601500
100773,0.3606020
100774,0.3610590
100775,0.3615240
100776,0.3619720
100777,0.3624280
100778,0.3628750
100779,0.3633490
100780,0.3638180
100781,0.3642830
100782,0.3647440
100783,0.3652020
100784,0.3656580
100785,0.3661130
100786,0.3665770
100787,0.3670370
100788,0.3675060
100789,0.3679910
100790,0.3684650
100791,0.3689330
100792,0.3694010
100793,0.3698690
100794,0.3703470
100795,0.3708150
100796,0.3713640
100797,0.3718520
100798,0.3723320
100799,0.3728580
100800,0.3733430
100801,0.3738130
100802,0.3742720
100803,0.3747400
100804,0.3751880
100805,0.3756320
100806,0.3760940
100807,0.3765640
100808,0.3770220
100809,0.3774800
100810,0.3779390
100811,0.3784080
100812,0.3788650
100813,0.3793270
100814,0.3797890
100815,0.3802480
100816,0.3807070
100817,0.3811640
100818,0.3816200
100819,0.3820820
100820,0.3825380
100821,0.3829960
100822,0.3834670
100823,0.3839260
100824,0.3843870
100825,0.3848450
100826,0.3853140
100827,0.3857770
100828,0.3862430
100829,0.3867380
100830,0.3872080
100831,0.3876680
100832,0.3881330
100833,0.3886110
100834,0.3890740
100835,0.3895370
100836,0.3899990
100837,0.3904600
100838,0.3909180
100839,0.3913740
100840,0.3918400
100841,0.3923140
100842,0.3927900
100843,0.3932500
100844,0.3937090
100845,0.3941690
100846,0.3946320
100847,0.3950920
100848,0.3955720
100849,0.3960350
100850,0.3964920
100851,0.3969500
100852,0.3974670
100853,0.3979590
100854,0.3984590
100855,0.3989350
100856,0.3994030
100857,0.3998650
100858,0.4003270
100859,0.4007890
100860,0.4012550
100861,0.4017240
100862,0.4022230
100863,0.4026850
100864,0.4031650
100865,0.4036380
100866,0.4041040
100867,0.4045700
100868,0.4050330
100869,0.4055010
100870,0.4059620
100871,0.4064320
100872,0.4068960
100873,0.4073580
100874,0.4078180
100875,0.4082840
100876,0.4087440
100877,0.4092110
100878,0.4096710
100879,0.4101390
100880,0.4106120
100881,0.4110700
100882,0.4115560
100883,0.4120220
100884,0.4124820
100885,0.4129710
100886,0.4134680
100887,0.4139410
100888,0.4144150
100889,0.4148780
100890,0.4153430
100891,0.4158000
100892,0.4162600
100893,0.4167140
100894,0.4171670
100895,0.4176270
100896,0.4181180
100897,0.4185930
100898,0.4190590
100899,0.4195230
100900,0.4199770
100901,0.4204330
100902,0.4208870
100903,0.4213450
100904,0.4218200
100905,0.4222890
100906,0.4227540
100907,0.4232090
100908,0.4236650
100909,0.4241210
100910,0.4245780
100911,0.4250320
100912,0.4254860
100913,0.4259500
100914,0.4264120
100915,0.4268750
100916,0.4273310
100917,0.4277870
100918,0.4282470
100919,0.4287030
100920,0.4291670
100921,0.4296280
100922,0.4300820
100923,0.4305380
100924,0.4309930
100925,0.4314480
100926,0.4319100
100927,0.4323710
100928,0.4328260
100929,0.4333020
100930,0.4337760
100931,0.4342390
100932,0.4347050
100933,0.4351730
100934,0.4356330
100935,0.4360920
100936,0.4365580
100937,0.4370180
100938,0.4374750
100939,0.4379380
100940,0.4384040
100941,0.4388600
100942,0.4393160
100943,0.4397720
100944,0.4402270
100945,0.4406820
100946,0.4411430
100947,0.4416050
100948,0.4420630
100949,0.4425220
100950,0.4429830
100951,0.4434390
100952,0.4438950
100953,0.4443590
100954,0.4448220
100955,0.4452780
100956,0.4457340
100957,0.4461950
100958,0.4466590
100959,0.4471220
100960,0.4475830
100961,0.4480380
100962,0.4484990
100963,0.4489570
100964,0.4494270
100965,0.4498890
100966,0.4503460
100967,0.4508020
100968,0.4512680
100969,0.4517390
100970,0.4522020
100971,0.4526630
100972,0.4531200
100973,0.4535770
100974,0.4540330
100975,0.4544890
100976,0.4549450
100977,0.4554030
100978,0.4558580
100979,0.4563270
100980,0.4567830
100981,0.4572470
100982,0.4577150
100983,0.4581740
100984,0.4586300
100985,0.4590850
100986,0.4595440
100987,0.4600000
100988,0.4604550
100989,0.4609190
100990,0.4613740
100991,0.4618400
100992,0.4623020
100993,0.4627580
100994,0.4632140
100995,0.4636700
100996,0.4641320
100997,0.4645990
100998,0.4650610
100999,0.4655370
101000,0.4660090
 ---
